amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	tax-collection-model	tax-collection-responsible-party	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	payment-method-details	item-extensions-data	points-granted	is-business-order	purchase-order-number	price-designation	buyer-company-name	customized-url	customized-page	is-replacement-order	is-exchange-order	original-order-id	licensee-name	license-number	license-state	license-expiration-date	is-transparency	default-ship-from-address-name	default-ship-from-address-field-1	default-ship-from-address-field-2	default-ship-from-address-field-3	default-ship-from-city	default-ship-from-state	default-ship-from-country	default-ship-from-postal-code	actual-ship-from-address-name	actual-ship-from-address-field-1	actual-ship-from-address-field-2	actual-ship-from-address-field-3	actual-ship-from-city	actual-ship-from-state	actual-ship-from-country	actual-ship-from-postal-code	is-ispu-order	store-chain-store-id	is-buyer-requested-cancellation	buyer-requested-cancel-reason	ioss-number	serial-numbers	is-shipping-settings-automation-enabled	ssa-carrier	ssa-ship-method 
250-9561287-4245457	250-9561287-4245457	2023-10-01T11:39:57+09:00	2023-10-01T23:31:26+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロ 	SE-6APE-EDI4	B0782VLBQ7		Shipped			1	JPY	1780.0	132.0					88.0			神奈川県	249-0002	JP	購入割引 2019/08/30 7-48-17-928	Standard		18	false						false	false						false																	false		false				false		
503-7429683-6769462	503-7429683-6769462	2023-10-01T10:01:45+09:00	2023-10-01T17:11:58+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブ 	ML-8QBG-3WLZ	B077VVKF43		Shipped			1	JPY	1380.0	102.0								愛知県	444-0826	JP		Standard		14	false						false	false						false																	false		false				false		
503-7989317-0353442	503-7989317-0353442	2023-10-01T09:55:08+09:00	2023-10-01T09:56:37+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブ 	ML-8QBG-3WLZ	B077VVKF43		Cancelled			0											愛知県	444-0826	JP		Standard			false						false	false						false																	false		false				false		
250-1984557-6760662	250-1984557-6760662	2023-10-01T09:18:49+09:00	2023-10-01T13:36:04+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[enbihouse] 【Smart-Bear】T012 キッズ レインコート 女の子 子供用 レインウェア 雨具 小学生 レインポンチョ 防水 防	39-62ZM-5VA7	B0B1VR91S8		Shipped			1	JPY	2480.0	184.0								東京都	207-0031	JP		Standard		25	false						false	false						false																	false		false				false		
503-1062847-8771055	503-1062847-8771055	2023-10-01T07:46:50+09:00	2023-10-01T18:01:14+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロ	D7-IW96-J4L1	B07RQ4V5TL		Shipped			1	JPY	2380.0	176.0					120.0			茨城県	310-0846	JP	購入割引 2019/08/30 7-48-17-928	Standard		24	false						false	false						false																	false		false				false		
503-1062847-8771055	503-1062847-8771055	2023-10-01T07:46:50+09:00	2023-10-01T18:01:14+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロ	M5-KPD9-RB5V	B07RP581QF		Shipped			1	JPY	2380.0	177.0					118.0			茨城県	310-0846	JP	購入割引 2019/08/30 7-48-17-928	Standard		24	false						false	false						false																	false		false				false		
249-0226410-5167816	249-0226410-5167816	2023-10-01T07:45:24+09:00	2023-10-01T07:45:28+09:00	Pending	Amazon	Amazon.co.jp			Standard	[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロ	L7-WXI9-AW9P	B07RP6Q7SK		Unshipped			1	JPY	2380.0									東京都	103-0025	JP	JP Core Free Shipping  2016/03/29 6-38-40-593	Standard		24	false						false	false						false																	false		false				false		
250-7759600-3096610	250-7759600-3096610	2023-10-01T06:45:00+09:00	2023-10-01T23:21:55+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】T007 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 透明 クリア (ブ 	M9-CRQJ-1EUU	B077VSVXYC		Shipped			1	JPY	1380.0	102.0								大阪府	599-0201	JP		Standard		14	false						false	false						false																	false		false				false		
249-5648918-8362239	249-5648918-8362239	2023-09-30T22:06:27+09:00	2023-10-01T23:21:02+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロ	HU-4C3A-YQ59	B07RN3T64S		Shipped			1	JPY	2380.0	176.0								京都府	626-0074	JP		Standard		24	false						false	false						false																	false		false				false		
249-0102094-7291865	249-0102094-7291865	2023-09-30T21:35:00+09:00	2023-10-01T10:11:21+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	JQ-MLRE-AH9L	B07C7NS57M		Shipped			1	JPY	718.0	53.0								東京都	153-0044	JP		Standard		7	false						false	false						false																	false		false				false		
249-0102094-7291865	249-0102094-7291865	2023-09-30T21:35:00+09:00	2023-10-01T10:11:21+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	97-W48L-K89A	B07C7JX67Y		Shipped			1	JPY	718.0	53.0								東京都	153-0044	JP		Standard		7	false						false	false						false																	false		false				false		
249-6162443-5755800	249-6162443-5755800	2023-09-30T21:32:52+09:00	2023-09-30T21:48:05+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	JQ-MLRE-AH9L	B07C7NS57M		Cancelled			0											東京都	153-0044	JP		Standard			false						false	false						false																	false		false				false		
249-1925766-3743814	249-1925766-3743814	2023-09-30T20:33:16+09:00	2023-10-01T06:07:57+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロ	D7-IW96-J4L1	B07RQ4V5TL		Shipped			1	JPY	2380.0	176.0	410.0	37.0				410.0		茨城県	310-0905	JP	JP Core Free Shipping  2016/03/29 6-38-40-593	Standard		24	false						false	false						false																	false		false				false		
249-2640613-7750249	249-2640613-7750249	2023-09-30T20:30:02+09:00	2023-09-30T20:31:22+09:00	Cancelled	Amazon	Amazon.co.jp			Standard	[enbihouse] 【Smart-Bear】T010 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 フクロ	D7-IW96-J4L1	B07RQ4V5TL		Cancelled			0											福島県	962-0062	JP		Standard			false						false	false						false																	false		false				false		
250-1122985-6631068	250-1122985-6631068	2023-09-30T13:54:11+09:00	2023-10-01T00:09:41+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[smally] 【Smart-Bear】T004 レインコート レインウェア 雨具 キッズ 子供 レインコート 可愛い 超軽量 通学 (イエロ 	FK-SQOE-Y997	B0782N7XDJ		Shipped			1	JPY	1780.0	132.0								京都府	604-8435	JP		Standard		18	false						false	false						false																	false		false				false		
250-0310931-6432623	250-0310931-6432623	2023-09-30T13:27:59+09:00	2023-09-30T17:04:10+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] W401 赤ちゃん 膝当て 二ーパッド 出産祝い 滑り止め 柔らか 膝サポーター 怪我防止 メッシュ 通気 可 	DH-BSJW-QLKQ	B093G83MXN		Shipped			1	JPY	1280.0	95.0			354	32				東京都	146-0085	JP		Standard		13	false						false	false						false																	false		false				false		
250-1742277-8555061		2023-09-30T11:42:47+09:00	2023-09-30T17:02:54+09:00	Shipped	Merchant	Amazon.co.jp	WebsiteOrderChannel		Standard	【Smart-KM】C034 ミニ充電器 アップルウォッチ充電器 置くだけ充電パッド 急速充電対応 Wireless PowerPort ワイヤレスチャージャー アップルウォッチ Apple iWatch シリーズ 4/3/2/1全対応 (白)	IR-I1X3-ET6M	B07S4K7DXF	1	Shipped			1	JPY	999.0	74.0								埼玉県	357-0025	JP		Standard		10	false						false	false						false	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	Smart-Bear	３－１－３７－４１１号室			北区浮間	東京都	JP	115-0051	false		false				true	郵便局	クリックポスト
250-0167535-4303809	250-0167535-4303809	2023-09-30T10:01:28+09:00	2023-09-30T12:54:21+09:00	Cancelled	Amazon	Amazon.co.jp			Expedited	[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (S)	QU-WN46-REY2	B07RRJ2MLN		Cancelled			0											兵庫県	661-0953	JP		Standard			false						false	false						false																	false		false				false		
503-1472735-9445448	503-1472735-9445448	2023-09-30T07:57:12+09:00	2023-10-01T12:19:35+09:00	Shipped	Amazon	Amazon.co.jp			Standard	[Smart-Bear] W005 子供の靴下 男の子 女の子 ソックス 通園 通学 抗菌 通気性 5足セット (L)	8Q-VTYS-YQ5Z	B07RNDQ5S7		Shipped			1	JPY	1580.0	117.0	82.0	7.0				82.0		秋田県	018-0311	JP	JP Core Free Shipping  2016/03/29 6-38-40-593	Standard		16	false						false	false						false																	false		false				false		
250-2160370-8543866	250-2160370-8543866	2023-09-30T07:40:13+09:00	2023-09-30T17:04:56+09:00	Shipped	Amazon	Amazon.co.jp			Expedited	【Smart-KM】S017 網タイツ レース ガーターストッキング ニーハイ セクシー ストッキング レディース 仮装 2点セ 	JQ-MLRE-AH9L	B07C7NS57M		Shipped			1	JPY	718.0	53.0								静岡県	410-0048	JP		Standard		7	false						false	false						false																	false		false				false		
